OID,ValueSetName,ExpansionVersion,CodeSystemName,CodeSystemVersion,CodeSystemOID,Purpose
2.16.840.1.113883.3.464.1003.113.12.1057,Right Unilateral Amputation Above or Below Knee,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent right unilateral amputation above or below the knee procedures.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Procedure, Performed.),(Inclusion Criteria: Includes only relevant concepts associated with identifying right unilateral amputations above or below the knee.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.113.12.1073,Right Unilateral Amputation Procedure Above or Below Knee,eCQM Update 2018-09-17,SNOMEDCT,2018-03,2.16.840.1.113883.6.96,"(Clinical Focus: This value set contains concepts that represent right unilateral amputation above or below the knee procedures.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Procedure, Performed.),(Inclusion Criteria: Includes only relevant concepts associated with identifying patients who have had a right unilateral amputation procedure above or below the knee.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.117.1.7.1.380,Risk Factors Education,eCQM Update 2018-09-17,SNOMEDCT,2018-03,2.16.840.1.113883.6.96,"(Clinical Focus: This value set contains concepts that represent procedures used to represent patients who receive risk factor education.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Communication. The intent of this data element is to identify patients who receive education on risk factors. ),(Inclusion Criteria: Includes only relevant concepts associated with SNOMED CT codes representing risk factor education.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.196.12.1223,Rotavirus Vaccine (3 dose schedule),eCQM Update 2018-09-17,CVX,2018-07,2.16.840.1.113883.12.292,"(Clinical Focus: This value set contains concepts that represent rotavirus (3-dose schedule) vaccines.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Immunization, Administered.),(Inclusion Criteria: Includes only relevant concepts associated with all rotavirus (3-dose schedule) vaccine codes. This is a grouping of CVX codes. ),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.110.12.1037,Rubella,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent rubella infections.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with all associated rubella infections. This is a grouping of ICD-10-CM and SNOMED CT codes.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.198.12.1063,Rubella Antibody Test (IgG Antibody Titer),eCQM Update 2018-09-17,LOINC,2.64,2.16.840.1.113883.6.1,"(Clinical Focus: This value set contains concepts that represent laboratory tests for the titre (amount) of rubella IgG antibody in serum.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Laboratory Test, Performed.),(Inclusion Criteria: Includes only relevant concepts associated with testing to identify titres for rubella IgG antibody.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.198.12.1064,Rubella Antibody Test (IgG Antibody presence),eCQM Update 2018-09-17,LOINC,2.64,2.16.840.1.113883.6.1,"(Clinical Focus: This value set contains concepts that represent laboratory tests for the presence of rubella IgG antibody in serum.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Laboratory Test, Performed.),(Inclusion Criteria: Includes only relevant concepts associated with testing the presence of rubella IgG antibody.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.399,Salvage Therapy,eCQM Update 2018-09-17,CPT,2018,2.16.840.1.113883.6.12,"(Clinical Focus: This value set contains concepts that represent salvage therapy procedures.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Procedure.),(Inclusion Criteria: Includes only relevant concepts associated with salvage therapy procedures.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.105.12.1104,Schizophrenia or Psychotic Disorder,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent a diagnosis of all types of schizophrenia and schizoaffective disorders.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis. ),(Inclusion Criteria: Includes only relevant concepts associated with identifying all types of schizophrenia and schizoaffective disorders. This is a grouping of ICD-9-CM, ICD-10-CM and SNOMED CT concepts.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.1440,Scleral Procedures,eCQM Update 2018-09-17,CPT,2018,2.16.840.1.113883.6.12,"(Clinical Focus: This value set contains concepts that represent scleral procedures.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Procedure.),(Inclusion Criteria: Includes only relevant concepts associated with scleral reinforcement procedures.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.1481,Scleritis and Episcleritis,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent a diagnosis of scleritis and episcleritis.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of specific types of scleritis or episcleritis.),(Exclusion Criteria: Excludes concepts that pertain to 'unspecified eye.')"
2.16.840.1.113883.3.526.3.1482,Separation of Retinal Layers,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent a diagnosis of separation of the layers of the retina.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of serous chorioretinopathy and types of retinal detachment.),(Exclusion Criteria: Excludes concepts that pertain to 'unspecified eye.')"
2.16.840.1.113883.3.464.1003.120.12.1007,Severe Combined Immunodeficiency,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent diagnoses that indicate a severe combined immunodeficiency including both genetic and other causes.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with diagnoses that indicate the presence of a severe combined immunodeficiency including genetic conditions.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.1025,Severe Dementia,eCQM Update 2018-09-17,SNOMEDCT,2018-03,2.16.840.1.113883.6.96,"(Clinical Focus: This value set contains concepts that represent a diagnosis of severe dementia.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with a diagnosis of severe dementia.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.464.1003.121.12.1040,Sexually Active,eCQM Update 2018-09-17,LOINC,2.64,2.16.840.1.113883.6.1,"(Clinical Focus: This value set contains concepts that represent vaginal intercourse.),(Data Element Scope: This value set may use the Quality Data Model (QDM) datatype related to Assessment, Performed.),(Inclusion Criteria: Includes only relevant concepts associated with concepts that indicate whether a patient has had vaginal intercourse.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.117.1.7.1.26,Single Live Born Newborn Born in Hospital,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent types of delivery that represent the single live birth.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category or attribute related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with identifying single live born newborn.),(Exclusion Criteria: Excludes codes indicating the birth took place outside of the hospital.)"
2.16.840.1.113883.3.526.3.1530,Speech and Hearing Evaluation,eCQM Update 2018-09-17,CPT,2018,2.16.840.1.113883.6.12,"(Clinical Focus: This value set contains concepts that represent visits for speech and hearing evaluation.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Encounter.),(Inclusion Criteria: Includes only relevant concepts associated with evaluation of speech and/or hearing related abilities.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113762.1.4.1047.47,Stable and Unstable Angina,eCQM Update 2018-09-17,ICD10CM,2019,2.16.840.1.113883.6.90,"(Clinical Focus: This value set contains concepts that represent the diagnosis of angina.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.),(Inclusion Criteria: Includes only relevant concepts associated with stable and unstable angina, pre and post infarction angina, angina decubitus, intermediate coronary syndrome, other unspecified angina or sequelae of myocardial infarction, and other forms of angina pectoris.),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.1028,Standardized Pain Assessment Tool,eCQM Update 2018-09-17,LOINC,2.64,2.16.840.1.113883.6.1,"(Clinical Focus: This value set contains concepts that represent pain assessment tools or instruments used to quantify pain intensity.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Assessment.),(Inclusion Criteria: Includes only relevant concepts associated with pain assessment tools or instruments used to quantify pain intensity such as 0-10 numerical rating scale, visual analog scale, a categorical scale, pictorial scale, faces pain rating scale, or the Brief Pain Inventory (BPI).),(Exclusion Criteria: No exclusions.)"
2.16.840.1.113883.3.526.3.1006,Standardized Tools for Assessment of Cognition,eCQM Update 2018-09-17,LOINC,2.64,2.16.840.1.113883.6.1,"(Clinical Focus: This value set contains concepts that represent the total score results for the standardized tools used for the assessment of cognition.),(Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Assessment.),(Inclusion Criteria: Includes only relevant concepts associated with total score results for the following standardized tools:
-Blessed Orientation-Memory-Concentration Test (BOMC)
-Montreal Cognitive Assessment (MoCA)
-St. Louis University Mental Status Examination (SLUMS)
-Mini-Mental State Examination (MMSE) [Note: The MMSE has not been well validated for non-Alzheimer's dementias]
-Short Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE)
-Ascertain Dementia 8 (AD8) Questionnaire
-Minimum Data Set (MDS) Brief Interview of Mental Status (BIMS) [Note: Validated for use with nursing home patients only]
-Formal neuropsychological evaluation
-Mini-Cog.),(Exclusion Criteria: No exclusions.)"
